Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
2022-01-05,Uttarakhand,345963,654,337889,7420
2022-01-05,West Bengal,1664301,25475,1619016,19810
2022-02-05,Andaman and Nicobar Islands,9883,211,9543,129
2022-02-05,Andhra Pradesh,2297369,88364,2194359,14646
2022-02-05,Arunachal Pradesh,63315,1985,61039,291
2022-02-05,Assam,720678,13289,700856,6533
2022-02-05,Bihar,826575,3238,811103,12234
2022-02-05,Chandigarh,90481,2099,87247,1135
2022-02-05,Chhattisgarh,1136435,18686,1103835,13914
2022-02-05,Dadra and Nagar Haveli and Daman and Diu,11392,107,11281,4
2022-02-05,Delhi,1840919,11716,1803251,25952
2022-02-05,Goa,241684,5968,231989,3727
2022-02-05,Gujarat,1191634,57521,1123499,10614
2022-02-05,Haryana,961339,16877,934090,10372
2022-02-05,Himachal Pradesh,275496,7539,263931,4026
2022-02-05,Jammu and Kashmir,443891,24080,415109,4702
2022-02-05,Jharkhand,430803,3055,422440,5308
2022-02-05,Karnataka,3875724,123131,3713343,39250
2022-02-05,Kerala,6211116,366871,5786949,57296
2022-02-05,Ladakh,26710,1079,25405,226
2022-02-05,Lakshadweep,11187,188,10947,52
2022-02-05,Madhya Pradesh,995049,51019,933382,10648
2022-02-05,Maharashtra,7782640,147941,7491759,142940
2022-02-05,Manipur,134444,3893,128494,2057
2022-02-05,Meghalaya,92021,1839,88644,1538
2022-02-05,Mizoram,183473,14999,167853,621
2022-02-05,Nagaland,34759,787,33235,737
2022-02-05,Odisha,1262102,24437,1228976,8689
2022-02-05,Puducherry,163563,5458,156159,1946
2022-02-05,Punjab,750272,14321,718559,17392
2022-02-05,Rajasthan,1235071,54869,1170849,9353
2022-02-05,Sikkim,38525,655,37437,433
2022-02-05,Tamil Nadu,3397238,155329,3204213,37696
2022-02-05,Telangana,774215,30931,739187,4097
2022-02-05,Tripura,100637,1184,98537,916
2022-02-05,Uttar Pradesh,2038222,36411,1978525,23286
2022-02-05,Uttarakhand,428110,21358,399156,7596
2022-02-05,West Bengal,2003692,20213,1962721,20758
2022-03-05,Andaman and Nicobar Islands,10020,4,9887,129
2022-03-05,Andhra Pradesh,2318262,1341,2302192,14729
2022-03-05,Arunachal Pradesh,64461,73,64092,296
2022-03-05,Assam,724157,1452,716066,6639
2022-03-05,Bihar,830227,225,817747,12255
2022-03-05,Chandigarh,91785,98,90522,1165
2022-03-05,Chhattisgarh,1151343,888,1136425,14030
2022-03-05,Dadra and Nagar Haveli and Daman and Diu,11440,2,11434,4
2022-03-05,Delhi,1861189,1466,1833589,26134
2022-03-05,Goa,245099,181,241092,3826
2022-03-05,Gujarat,1223130,1109,1211087,10934
2022-03-05,Haryana,982682,1345,970766,10571
2022-03-05,Himachal Pradesh,283605,536,278947,4122
2022-03-05,Jammu and Kashmir,453167,412,448006,4749
2022-03-05,Jharkhand,434516,266,428935,5315
2022-03-05,Karnataka,3942068,3507,3898576,39985
2022-03-05,Kerala,6508845,17913,6424920,66012
2022-03-05,Ladakh,28095,125,27742,228
2022-03-05,Lakshadweep,11400,2,11346,52
2022-03-05,Madhya Pradesh,1039745,1871,1027142,10732
2022-03-05,Maharashtra,7867916,8478,7715711,143727
2022-03-05,Manipur,136872,276,134483,2113
2022-03-05,Meghalaya,93557,144,91831,1582
2022-03-05,Mizoram,217038,5110,211267,661
2022-03-05,Nagaland,35417,64,34596,757
2022-03-05,Odisha,1285615,1505,1275019,9091
